"customer_id","frequency","monetary","segment"
"17861",9,2059.20,"High Value"
"17862",1,330.90,"Low Value"
"17863",6,3160.00,"High Value"
"17864",3,597.50,"Mid Value"
"17865",27,10158.54,"High Value"
"17866",2,325.70,"Low Value"
"17867",8,622.75,"Mid Value"
"17869",5,428.18,"Low Value"
"17870",13,1889.40,"High Value"
"17871",1,155.90,"Low Value"
"17873",6,1764.36,"High Value"
"17874",7,658.26,"Mid Value"
"17877",1,237.61,"Low Value"
"17878",1,379.45,"Low Value"
"17879",1,178.52,"Low Value"
"17880",1,458.92,"Low Value"
"17881",1,133.35,"Low Value"
"17883",4,671.77,"Mid Value"
"17884",4,717.45,"Mid Value"
"17885",1,190.19,"Low Value"
"17886",3,899.61,"Mid Value"
"17887",1,111.35,"Low Value"
"17888",10,525.78,"Mid Value"
"17889",2,203.87,"Low Value"
"17890",2,602.09,"Mid Value"
"17891",1,203.86,"Low Value"
"17892",3,244.10,"Low Value"
"17893",1,112.25,"Low Value"
"17894",8,1119.81,"High Value"
"17895",1,98.00,"Low Value"
"17896",1,256.32,"Low Value"
"17897",4,541.10,"Mid Value"
"17898",2,152.06,"Low Value"
"17899",1,155.80,"Low Value"
"17900",4,15.00,"Low Value"
"17901",1,110.38,"Low Value"
"17904",2,178.92,"Low Value"
"17905",4,800.24,"Mid Value"
"17906",1,72.90,"Low Value"
"17908",1,243.28,"Low Value"
"17911",1,366.23,"Low Value"
"17912",6,295.61,"Low Value"
"17913",2,411.60,"Low Value"
"17914",1,336.43,"Low Value"
"17917",3,341.28,"Low Value"
"17919",1,1304.04,"High Value"
"17920",17,4204.10,"High Value"
"17921",4,826.52,"Mid Value"
"17923",1,207.50,"Low Value"
"17924",13,2894.33,"High Value"
"17925",1,244.08,"Low Value"
"17926",2,397.29,"Low Value"
"17928",2,212.54,"Low Value"
"17929",5,834.50,"Mid Value"
"17930",5,1740.48,"High Value"
"17931",2,408.36,"Low Value"
"17932",3,1331.57,"High Value"
"17934",2,704.25,"Mid Value"
"17935",2,145.79,"Low Value"
"17936",1,389.84,"Low Value"
"17937",7,4301.22,"High Value"
"17939",1,99.14,"Low Value"
"17940",14,1983.58,"High Value"
"17941",1,304.56,"Low Value"
"17942",1,77.50,"Low Value"
"17946",2,149.58,"Low Value"
"17947",1,176.68,"Low Value"
"17948",1,358.56,"Low Value"
"17949",52,52750.84,"High Value"
"17950",4,472.12,"Low Value"
"17951",4,990.84,"Mid Value"
"17954",16,2295.37,"High Value"
"17955",4,557.30,"Mid Value"
"17956",1,12.75,"Low Value"
"17957",1,111.68,"Low Value"
"17958",1,508.46,"Mid Value"
"17960",1,73.78,"Low Value"
"17961",39,1296.44,"High Value"
"17962",1,102.83,"Low Value"
"17964",2,471.70,"Low Value"
"17965",14,2622.57,"High Value"
"17966",5,1098.43,"High Value"
"17967",1,123.07,"Low Value"
"17968",1,277.35,"Low Value"
"17969",2,228.20,"Low Value"
"17970",1,582.59,"Mid Value"
"17972",1,136.04,"Low Value"
"17973",1,337.04,"Low Value"
"17974",3,740.79,"Mid Value"
"17975",14,4393.61,"High Value"
"17976",1,353.19,"Low Value"
"17977",1,288.14,"Low Value"
"17978",1,300.92,"Low Value"
"17979",5,737.81,"Mid Value"
"17980",3,811.45,"Mid Value"
"17984",1,152.68,"Low Value"
"17985",1,634.95,"Mid Value"
"17986",1,20.80,"Low Value"
"17987",1,198.57,"Low Value"
"17988",8,191.17,"Low Value"
"17990",3,630.84,"Mid Value"
"17991",2,93.35,"Low Value"
"17994",6,629.69,"Mid Value"
"17995",1,76.10,"Low Value"
"17997",12,1511.30,"High Value"
"17999",2,382.06,"Low Value"
"18001",2,417.23,"Low Value"
"18004",1,169.47,"Low Value"
"18005",2,249.72,"Low Value"
"18006",1,444.68,"Low Value"
"18008",9,2116.19,"High Value"
"18009",2,252.24,"Low Value"
"18010",1,174.80,"Low Value"
"18011",1,102.79,"Low Value"
"18013",2,187.29,"Low Value"
"18014",1,166.42,"Low Value"
"18015",1,120.03,"Low Value"
"18016",5,1483.56,"High Value"
"18017",3,523.00,"Mid Value"
"18018",2,122.14,"Low Value"
"18019",1,38.45,"Low Value"
"18022",1,668.11,"Mid Value"
"18024",3,236.78,"Low Value"
"18027",1,115.31,"Low Value"
"18030",3,220.70,"Low Value"
"18032",1,73.50,"Low Value"
"18033",1,97.97,"Low Value"
"18034",2,422.88,"Low Value"
"18035",3,730.40,"Mid Value"
"18036",3,405.62,"Low Value"
"18037",6,70.02,"Low Value"
"18040",2,357.20,"Low Value"
"18041",22,4161.14,"High Value"
"18042",1,165.05,"Low Value"
"18043",3,559.51,"Mid Value"
"18044",11,2085.65,"High Value"
"18045",1,189.40,"Low Value"
"18048",2,172.29,"Low Value"
"18050",1,74.40,"Low Value"
"18053",2,297.07,"Low Value"
"18055",11,6752.14,"High Value"
"18056",1,363.65,"Low Value"
"18058",1,170.16,"Low Value"
"18059",4,296.71,"Low Value"
"18061",10,2119.41,"High Value"
"18062",3,720.52,"Mid Value"
"18064",2,814.00,"Mid Value"
"18065",15,2380.08,"High Value"
"18066",1,318.00,"Low Value"
"18067",1,396.33,"Low Value"
"18068",1,101.70,"Low Value"
"18069",7,2021.82,"High Value"
"18071",2,453.00,"Low Value"
"18072",2,0.00,"Low Value"
"18073",13,3864.44,"High Value"
"18074",1,489.60,"Low Value"
"18075",14,2538.72,"High Value"
"18077",11,2633.01,"High Value"
"18078",2,336.13,"Low Value"
"18079",4,3651.97,"High Value"
"18080",2,1231.50,"High Value"
"18081",3,343.45,"Low Value"
"18082",1,703.37,"Mid Value"
"18084",2,87.53,"Low Value"
"18085",2,689.95,"Mid Value"
"18086",1,101.34,"Low Value"
"18087",4,3770.12,"High Value"
"18088",1,167.67,"Low Value"
"18092",12,9065.76,"High Value"
"18093",5,2083.42,"High Value"
"18094",7,3017.30,"High Value"
"18095",2,580.05,"Mid Value"
"18096",3,911.15,"Mid Value"
"18097",7,2692.85,"High Value"
"18099",1,168.31,"Low Value"
"18101",2,223.65,"Low Value"
"18102",62,256438.49,"High Value"
"18104",1,754.64,"Mid Value"
"18105",1,113.48,"Low Value"
"18106",1,430.70,"Low Value"
"18108",2,264.65,"Low Value"
"18109",31,7925.32,"High Value"
"18110",2,206.05,"Low Value"
"18112",2,352.69,"Low Value"
"18113",1,76.32,"Low Value"
"18114",1,220.10,"Low Value"
"18116",8,1418.03,"High Value"
"18117",1,320.72,"Low Value"
"18118",31,5595.77,"High Value"
"18119",1,181.12,"Low Value"
"18120",1,111.15,"Low Value"
"18121",2,673.10,"Mid Value"
"18122",6,1826.21,"High Value"
"18123",2,589.44,"Mid Value"
"18125",5,1141.34,"High Value"
"18126",1,206.83,"Low Value"
"18127",3,348.73,"Low Value"
"18129",1,112.55,"Low Value"
"18130",4,1045.74,"High Value"
"18133",2,715.50,"Mid Value"
"18135",5,681.91,"Mid Value"
"18136",4,761.83,"Mid Value"
"18138",1,152.65,"Low Value"
"18139",8,8393.22,"High Value"
"18141",1,-35.40,"Low Value"
"18142",4,1014.90,"High Value"
"18143",2,1000.16,"High Value"
"18144",12,2888.75,"High Value"
"18145",4,2861.55,"High Value"
"18146",2,160.35,"Low Value"
"18147",2,179.34,"Low Value"
"18149",3,612.08,"Mid Value"
"18150",3,566.58,"Mid Value"
"18151",2,653.35,"Mid Value"
"18154",2,399.19,"Low Value"
"18155",4,347.82,"Low Value"
"18156",2,734.94,"Mid Value"
"18158",3,451.75,"Low Value"
"18159",1,530.15,"Mid Value"
"18160",2,638.06,"Mid Value"
"18161",6,1612.79,"High Value"
"18164",2,394.70,"Low Value"
"18165",1,302.46,"Low Value"
"18167",6,1355.51,"High Value"
"18168",9,1133.64,"High Value"
"18169",1,202.65,"Low Value"
"18170",3,980.31,"Mid Value"
"18171",7,1208.51,"High Value"
"18172",25,7490.17,"High Value"
"18173",4,2106.84,"High Value"
"18174",1,104.00,"Low Value"
"18176",2,448.65,"Low Value"
"18177",7,1314.17,"High Value"
"18178",6,1573.41,"High Value"
"18179",6,1793.17,"High Value"
"18180",6,1843.75,"High Value"
"18181",1,382.80,"Low Value"
"18183",6,600.52,"Mid Value"
"18184",1,49.80,"Low Value"
"18185",1,304.25,"Low Value"
"18188",4,1998.49,"High Value"
"18189",3,1084.34,"High Value"
"18190",3,274.51,"Low Value"
"18191",1,207.80,"Low Value"
"18192",1,957.97,"Mid Value"
"18193",3,212.96,"Low Value"
"18194",2,896.00,"Mid Value"
"18196",2,689.13,"Mid Value"
"18198",21,5083.06,"High Value"
"18200",1,163.80,"Low Value"
"18202",3,1396.99,"High Value"
"18203",1,160.42,"Low Value"
"18204",4,1979.30,"High Value"
"18205",2,517.36,"Mid Value"
"18209",1,139.10,"Low Value"
"18210",6,2621.38,"High Value"
"18211",5,600.07,"Mid Value"
"18212",1,248.42,"Low Value"
"18213",1,232.48,"Low Value"
"18215",1,299.34,"Low Value"
"18216",1,481.75,"Low Value"
"18217",2,621.75,"Mid Value"
"18218",4,626.38,"Mid Value"
"18219",11,2019.77,"High Value"
"18220",2,297.78,"Low Value"
"18221",6,1033.31,"High Value"
"18222",1,443.00,"Low Value"
"18223",27,6315.23,"High Value"
"18224",1,158.95,"Low Value"
"18225",17,5361.02,"High Value"
"18226",14,5192.10,"High Value"
"18227",1,93.75,"Low Value"
"18228",3,769.20,"Mid Value"
"18229",20,7276.90,"High Value"
"18230",10,2716.60,"High Value"
"18231",6,2066.17,"High Value"
"18232",5,582.47,"Mid Value"
"18233",1,440,"Low Value"
"18235",3,1796.48,"High Value"
"18236",6,882.24,"Mid Value"
"18237",5,987.10,"Mid Value"
"18239",5,1561.61,"High Value"
"18240",1,422.58,"Low Value"
"18241",18,2058.09,"High Value"
"18242",4,2232.49,"High Value"
"18245",8,2507.56,"High Value"
"18246",2,596.10,"Mid Value"
"18248",4,783.02,"Mid Value"
"18249",1,95.34,"Low Value"
"18250",2,342.92,"Low Value"
"18251",1,4314.72,"High Value"
"18252",2,526.67,"Mid Value"
"18255",1,103.30,"Low Value"
"18256",1,-50.10,"Low Value"
"18257",12,2265.38,"High Value"
"18259",3,2338.60,"High Value"
"18260",8,2595.00,"High Value"
"18261",2,324.24,"Low Value"
"18262",1,149.48,"Low Value"
"18263",4,1211.08,"High Value"
"18265",2,801.51,"Mid Value"
"18268",2,0.00,"Low Value"
"18269",2,138.90,"Low Value"
"18270",3,238.95,"Low Value"
"18272",7,3064.78,"High Value"
"18273",3,204.00,"Low Value"
"18274",2,0.00,"Low Value"
"18276",3,323.36,"Low Value"
"18277",2,97.63,"Low Value"
"18278",1,173.90,"Low Value"
"18280",1,180.60,"Low Value"
"18281",1,80.82,"Low Value"
"18282",3,176.60,"Low Value"
"18283",16,2094.88,"High Value"
"18287",3,1837.28,"High Value"
