"invoice_no","stock_code","quantity","unit_price","revenue"
"536863","22537",1,0.42,0.42
"536863","22745",1,2.1,2.1
"536863","21883",1,0.65,0.65
"536863","21882",1,0.65,0.65
"536863","21026",1,1.25,1.25
"536863","22800",1,3.75,3.75
"536863","85135B",1,7.95,7.95
"536863","21884",1,0.65,0.65
"536863","85123A",2,2.95,5.90
"536863","22816",12,0.42,5.04
"536863","22219",2,0.85,1.70
"536863","22748",1,2.1,2.1
"536863","22746",1,2.1,2.1
"536863","22745",1,2.1,2.1
"536863","22960",1,4.25,4.25
"536863","22560",2,1.25,2.50
"536863","22653",2,1.95,3.90
"536863","22756",1,1.25,1.25
"536863","22757",1,1.25,1.25
"536863","22758",1,1.25,1.25
"536863","22028",12,0.42,5.04
"536863","20986",2,1.25,2.50
"536863","21586",1,2.55,2.55
"536863","22384",1,1.65,1.65
"536863","22383",1,1.65,1.65
"536863","22147",3,1.45,4.35
"536863","20961",2,1.25,2.50
"536863","20963",1,1.25,1.25
"536863","22750",1,3.75,3.75
"536863","21452",1,2.95,2.95
"536863","22968",2,9.95,19.90
"536874","21135",5,1.69,8.45
"536874","22154",1,0.42,0.42
"536874","22153",1,0.42,0.42
"536874","22866",1,2.1,2.1
"536874","84993A",1,0.42,0.42
"536874","84991",1,0.55,0.55
"536874","22910",1,2.95,2.95
"536874","22945",6,0.85,5.10
"536874","21428",1,4.25,4.25
"536874","84987",1,1.45,1.45
"536874","20998",2,2.95,5.90
"536874","21907",1,2.1,2.1
"536874","22798",1,2.95,2.95
"536874","21143",1,1.95,1.95
"536874","22914",1,4.95,4.95
"536874","21407",1,4.25,4.25
"536874","22187",1,4.25,4.25
"536874","21098",1,1.25,1.25
"536874","22866",1,2.1,2.1
"536874","22961",1,1.45,1.45
"536874","22144",1,2.1,2.1
"536874","82483",2,5.95,11.90
"536874","22702",1,2.1,2.1
"536874","21462",1,6.75,6.75
"536874","22940",1,4.25,4.25
"536874","21034",1,0.95,0.95
"536874","22405",1,1.25,1.25
"536874","21715",2,2.55,5.10
"536874","22406",1,1.25,1.25
"536874","22968",1,9.95,9.95
"536874","22914",1,4.95,4.95
"536874","21913",1,3.75,3.75
"536874","22550",1,3.75,3.75
"536874","22089",1,2.95,2.95
"536874","21206",1,1.65,1.65
"536874","22669",4,2.95,11.80
"536874","22076",1,1.65,1.65
"536874","85049A",1,1.25,1.25
"536874","85049F",1,1.25,1.25
"536874","22866",1,2.1,2.1
"536874","22632",1,2.1,2.1
"536874","22633",1,2.1,2.1
"536874","84987",1,1.45,1.45
"536874","21210",1,1.45,1.45
"536874","22222",1,4.95,4.95
"536874","22910",1,2.95,2.95
"536874","22130",6,0.85,5.10
"536874","22912",1,4.95,4.95
"536874","22913",1,4.95,4.95
"536874","22450",1,3.35,3.35
"536874","22451",1,3.35,3.35
"536874","22449",1,3.35,3.35
"536874","22941",1,8.5,8.5
"536874","84925D",1,2.55,2.55
"536874","22083",1,2.95,2.95
"536874","22960",1,4.25,4.25
"536874","22961",1,1.45,1.45
"536874","22851",1,0.85,0.85
"536874","84520B",1,0.85,0.85
"536874","21078",1,0.85,0.85
"536874","21080",1,0.85,0.85
"536874","20751",1,2.1,2.1
"536874","20754",1,2.1,2.1
"536874","79067",1,3.75,3.75
"536874","85099B",3,1.95,5.85
"536874","84625A",2,2.95,5.90
"536874","35001G",1,4.25,4.25
"536874","22374",1,4.25,4.25
"536874","22810",1,2.95,2.95
"536884","21523",2,7.95,15.90
"536884","48138",2,7.95,15.90
"536884","48185",1,7.95,7.95
"536890","17090A",36,0.85,30.60
"536890","17084R",1440,0.16,230.40
"536890","17091J",72,0.85,61.20
"536938","22386",20,1.95,39.00
"536938","85099C",20,1.95,39.00
"536938","21931",20,1.95,39.00
"536938","20712",20,1.95,39.00
"536938","20713",20,1.95,39.00
"536938","20724",20,0.85,17.00
"536938","22356",20,0.85,17.00
"536938","84997B",24,3.75,90.00
"536938","84997A",24,3.75,90.00
"536938","21479",72,3.39,244.08
"536938","22112",72,4.25,306.00
"536938","22837",36,4.25,153.00
"536938","21258",24,10.95,262.80
"536938","79321",72,4.25,306.00
"536943","22469",2,1.65,3.30
"536943","22748",2,2.1,4.2
"536943","22745",1,2.1,2.1
"536943","22746",1,2.1,2.1
"536943","22086",2,2.95,5.90
"536943","22812",2,1.95,3.90
"536943","22813",2,1.95,3.90
"536943","84879",8,1.69,13.52
"536943","22940",1,4.25,4.25
"536943","84944",2,4.25,8.50
"536943","22144",2,2.1,4.2
"536943","22295",12,1.65,19.80
"536943","35957",48,0.42,20.16
"536943","35954",48,0.42,20.16
"536943","22142",3,1.45,4.35
"536943","22910",10,2.95,29.50
"536943","85018D",1,2.55,2.55
"536943","85032D",1,2.1,2.1
"536943","22737",1,1.65,1.65
"536943","22736",1,1.65,1.65
"536943","22738",1,1.65,1.65
"536943","22735",1,1.65,1.65
"536943","22739",1,1.65,1.65
"536943","22731",1,1.25,1.25
"536943","22732",1,1.25,1.25
"536943","22733",2,1.25,2.50
"536943","22585",5,1.25,6.25
"536943","21136",8,1.69,13.52
"536944","22383",70,1.65,115.50
"536944","22384",100,1.45,145.00
"536944","20727",60,1.65,99.00
"536944","20725",70,1.65,115.50
"536944","20728",100,1.45,145.00
"536945","47503J",1,7.95,7.95
"536945","48184",1,7.95,7.95
"536945","48187",2,7.95,15.90
"536945","22846",1,16.95,16.95
"536945","21913",1,3.75,3.75
"536945","22278",1,4.95,4.95
"536945","22467",1,2.55,2.55
"536945","22956",1,2.1,2.1
"536945","37464",1,1.25,1.25
"536945","22956",1,2.1,2.1
"536945","85014B",2,5.95,11.90
"536945","84247N",1,2.95,2.95
"536945","84247K",1,2.95,2.95
"536945","22029",12,0.42,5.04
"536945","22035",12,0.42,5.04
"536945","22943",1,4.95,4.95
"536945","22469",1,1.65,1.65
"536945","21250",2,2.95,5.90
"536945","21678",1,0.85,0.85
"536945","22435",1,1.25,1.25
"536945","84569B",1,1.25,1.25
"536945","21677",6,0.85,5.10
"536945","84569B",1,1.25,1.25
"536945","21830",24,0.42,10.08
"536945","22438",1,1.95,1.95
"536945","22780",1,4.25,4.25
"536945","22437",1,0.85,0.85
"536945","85227",2,0.85,1.70
"536945","21114",10,1.25,12.50
"536945","47504K",2,1.95,3.90
"536945","22553",1,1.65,1.65
"536945","22554",1,1.65,1.65
"536945","22557",1,1.65,1.65
"536945","22551",1,1.65,1.65
"536945","21621",1,8.5,8.5
"536945","84212",1,0.65,0.65
"536945","21411",4,4.25,17.00
"536945","21828",1,1.25,1.25
"536945","21377",6,1.65,9.90
"536945","21379",6,1.25,7.50
"536945","37489D",1,1.95,1.95
"536945","17107D",3,2.55,7.65
"536945","20751",1,2.1,2.1
"536945","20754",1,2.1,2.1
"536945","20751",1,2.1,2.1
"536945","22132",2,0.85,1.70
"536945","22133",2,0.85,1.70
"536945","21830",24,0.42,10.08
"536945","37489B",1,1.95,1.95
"536945","37489C",1,1.95,1.95
"536945","22635",1,9.95,9.95
"536945","21564",2,2.95,5.90
"536945","84969",1,4.25,4.25
"536945","20998",2,2.95,5.90
"536945","84997A",1,3.75,3.75
"536945","21932",2,2.95,5.90
"536945","21933",2,2.95,5.90
"536945","22661",3,0.85,2.55
"536945","21100",2,1.65,3.30
"536945","22411",2,1.95,3.90
"536945","22380",1,2.1,2.1
"536945","37489A",1,1.95,1.95
"536945","21469",1,3.75,3.75
"536945","21465",1,3.75,3.75
"536945","21470",1,3.75,3.75
"536945","21430",2,3.75,7.50
"536946","22813",12,1.95,23.40
"536946","22812",12,1.95,23.40
"536946","22738",20,1.65,33.00
"536946","22731",18,1.25,22.50
"536946","22086",12,2.95,35.40
"536946","22910",12,2.95,35.40
"536946","22083",12,2.95,35.40
"536946","22909",12,0.85,10.20
"536946","22952",24,0.55,13.20
"536946","22943",12,4.95,59.40
"536946","22941",12,8.5,102.0
"536946","84692",25,0.42,10.50
"536946","20750",4,7.95,31.80
"536946","15036",12,0.75,9.00
"536946","22449",12,3.35,40.20
"536946","22450",6,3.35,20.10
"536946","22451",12,3.35,40.20
"536946","22452",6,2.95,17.70
"536946","22454",6,2.95,17.70
"536946","85049E",12,1.25,15.00
"536946","22090",6,2.95,17.70
"536946","21114",20,1.25,25.00
"536946","84879",16,1.69,27.04
"536946","22557",12,1.65,19.80
"536946","22942",6,8.5,51.0
"536946","21212",24,0.55,13.20
"536946","21843",2,10.95,21.90
"536946","22697",12,2.95,35.40
"536946","22699",12,2.95,35.40
"536947","84692",25,0.42,10.50
"536947","20665",6,2.95,17.70
"536947","21035",6,2.95,17.70
"536947","20983",12,0.85,10.20
"536947","21080",12,0.85,10.20
"536947","21086",12,0.65,7.80
"536947","21094",12,0.85,10.20
"536947","21210",12,1.45,17.40
"536947","21212",24,0.55,13.20
"536947","21216",4,4.95,19.80
"536947","21155",6,2.1,12.6
"536947","21154",10,1.25,12.50
"536947","21217",3,9.95,29.85
"536947","21527",2,7.95,15.90
"536947","21592",24,1.25,30.00
"536947","21531",6,2.55,15.30
"536947","21539",3,4.95,14.85
"536947","21844",6,2.95,17.70
"536947","22072",4,3.75,15.00
"536947","22333",8,1.65,13.20
"536947","22558",12,1.49,17.88
"536947","22423",3,12.75,38.25
"536947","22567",12,1.25,15.00
"536947","35004C",3,5.45,16.35
"536947","84534B",24,0.85,20.40
"536947","84991",24,0.55,13.20
"536947","22754",12,0.85,10.20
"536947","22468",4,6.75,27.00
"536947","21098",12,1.25,15.00
"536947","21121",24,1.25,30.00
"536947","37343",6,1.65,9.90
"536947","22740",48,0.85,40.80
"536947","21843",4,10.95,43.80
"536947","84510A",10,1.25,12.50
"536947","84030E",4,4.25,17.00
"536947","84536A",16,0.42,6.72
"536947","84520B",12,0.85,10.20
"536947","22041",12,2.55,30.60
"536954","22943",100,4.25,425.00
"536956","20665",6,2.95,17.70
"536956","21041",12,2.95,35.40
"536956","21155",6,2.1,12.6
"536956","22115",6,2.95,17.70
"536956","22423",1,12.75,12.75
"536956","21905",6,2.1,12.6
"536956","22061",2,9.95,19.90
"536956","20754",6,2.1,12.6
"536956","21533",3,4.95,14.85
"536956","22358",6,2.95,17.70
"536956","21907",12,2.1,25.2
"536956","21164",6,2.95,17.70
"536956","47566",5,4.65,23.25
"536956","85152",12,2.1,25.2
"536956","22890",4,9.95,39.80
"536957","22617",12,4.95,59.40
"536957","22569",12,3.75,45.00
"536957","22568",12,3.75,45.00
"536957","84032B",18,2.95,53.10
"536957","84032A",18,2.95,53.10
"536957","22749",18,3.75,67.50
"536957","22940",18,4.25,76.50
"536957","22909",24,0.85,20.40
"536957","22652",24,1.65,39.60
"536957","22910",24,2.95,70.80
"536957","22585",24,1.25,30.00
"536957","21523",6,7.95,47.70
"536957","22624",24,7.65,183.60
"536960","22114",4,3.95,15.80
"536960","21945",12,0.85,10.20
"536960","22141",6,2.1,12.6
"536960","22142",12,1.45,17.40
"536960","22144",6,2.1,12.6
"536960","21704",12,0.85,10.20
"536960","21889",12,1.25,15.00
"536960","21890",6,2.95,17.70
"536960","21914",12,1.25,15.00
"536960","20975",24,0.65,15.60
"536960","22505",4,4.95,19.80
"536960","22086",6,2.95,17.70
"536960","22112",6,4.95,29.70
"536960","47590A",3,5.45,16.35
"536967","POST",1,18,18
"536967","85099B",30,1.95,58.50
"536968","79321",48,4.25,204.00
"536968","71477",120,2.75,330.00
"536969","71477",192,2.75,528.00
"536970","22423",120,10.95,1314.00
"536971","21733",32,2.55,81.60
"536971","21232",24,1.25,30.00
"536971","37446",8,1.45,11.60
"536971","37448",24,1.49,35.76
"536971","21700",24,0.85,20.40
"536971","22844",4,8.5,34.0
"536971","22961",12,1.45,17.40
"536971","22969",12,1.45,17.40
"536972","22065",6,1.45,8.70
"536972","22784",3,4.95,14.85
"536972","22474",1,4.95,4.95
"536972","22473",1,4.95,4.95
"536972","22688",2,7.95,15.90
"536972","22365",2,7.95,15.90
"536972","22414",2,7.95,15.90
"536972","48138",2,7.95,15.90
"536972","48111",2,7.95,15.90
"536972","22627",3,8.5,25.5
"536972","22625",4,8.5,34.0
"536972","22626",1,8.5,8.5
"536972","22624",4,8.5,34.0
"536972","22781",2,7.65,15.30
"536973","22694",6,2.1,12.6
"536973","48138",10,6.75,67.50
"536973","21259",4,5.95,23.80
"536973","22469",12,1.65,19.80
"536973","22188",6,3.95,23.70
"536973","21906",2,6.75,13.50
"536973","22637",4,2.55,10.20
"536973","22158",8,2.95,23.60
"536973","22457",12,2.95,35.40
"536973","22456",6,4.95,29.70
"536973","21906",4,6.75,27.00
"536973","21258",2,12.75,25.50
"536973","22116",4,2.95,11.80
"536973","85130A",24,1.65,39.60
"536973","85129C",24,1.25,30.00
"536973","85061W",48,0.85,40.80
"536973","21181",6,2.1,12.6
"536973","21179",6,1.25,7.50
"536973","82551",6,1.45,8.70
"536973","82552",6,1.45,8.70
"536973","22296",12,1.65,19.80
"536973","22151",24,0.42,10.08
"536973","22297",24,1.25,30.00
"536973","21385",24,0.85,20.40
"536973","82580",25,0.55,13.75
"536973","21333",4,2.95,11.80
"536973","21164",12,2.95,35.40
"536973","82600",12,2.1,25.2
"536973","82583",12,2.1,25.2
"536973","21217",4,9.95,39.80
"536973","21843",3,10.95,32.85
"536974","15056BL",9,5.95,53.55
"536974","15056P",3,5.95,17.85
"536974","20679",6,5.95,35.70
"536974","21915",12,1.25,15.00
"536974","22659",12,1.95,23.40
"536974","22352",12,2.55,30.60
"536974","22892",12,1.25,15.00
"536974","22027",12,0.42,5.04
"536974","20749",2,7.95,15.90
"536974","20750",2,7.95,15.90
"536974","21700",12,0.85,10.20
"536974","22748",6,2.1,12.6
"536974","22080",10,1.65,16.50
"536974","20725",10,1.65,16.50
"536974","20726",10,1.65,16.50
"536974","POST",2,18,36
"536975","84352",1,16.95,16.95
"536975","22948",24,0.85,20.40
"536975","22945",36,0.85,30.60
"536975","22944",24,1.25,30.00
"536975","22158",8,2.95,23.60
"536975","22572",12,0.85,10.20
"536975","22571",12,0.85,10.20
"536975","22246",12,1.95,23.40
"536975","22910",6,2.95,17.70
"536975","22086",6,2.95,17.70
"536975","20668",48,0.12,5.76
"536975","22909",24,0.85,20.40
"536975","22952",24,0.55,13.20
"536975","21815",24,1.45,34.80
"536975","35967",24,0.38,9.12
"536975","22049",50,0.42,21.00
"536975","85032D",12,2.1,25.2
"536975","22752",6,8.5,51.0
"536975","22075",12,1.65,19.80
"536975","22585",12,1.25,15.00
"536975","22844",4,8.5,34.0
"536975","22845",4,6.35,25.40
"536975","22846",2,16.95,33.90
"536975","22847",2,16.95,33.90
"536975","22848",2,16.95,33.90
"536975","22849",2,16.95,33.90
"536975","22946",2,16.95,33.90
"536975","22947",2,16.95,33.90
"536975","22560",24,1.25,30.00
"536975","21912",4,3.75,15.00
"536975","22549",12,1.45,17.40
"536975","21914",12,1.25,15.00
"536975","21888",4,3.75,15.00
"536975","22623",3,4.95,14.85
"536975","21064",6,5.95,35.70
"536975","84558A",6,2.95,17.70
"536975","85227",12,0.85,10.20
"536975","22299",24,1.25,30.00
"536975","22180",4,9.95,39.80
"536975","84849B",12,1.69,20.28
"536975","84849A",12,1.69,20.28
"536975","20966",10,1.25,12.50
"536975","20961",10,1.25,12.50
"536975","22863",6,2.95,17.70
"536975","22423",4,12.75,51.00
"536975","22304",6,2.55,15.30
"536975","22837",8,4.65,37.20
"536975","22941",12,8.5,102.0
"536975","22942",10,8.5,85.0
"536975","22816",24,0.42,10.08
"536975","22121",12,5.45,65.40
"536975","79321",4,4.95,19.80
"536975","22704",25,0.42,10.50
"536975","22705",25,0.42,10.50
"536975","22748",6,2.1,12.6
"536975","22745",6,2.1,12.6
"536975","22746",6,2.1,12.6
"536975","22747",6,2.1,12.6
"536975","22592",4,3.75,15.00
"536975","21165",12,1.69,20.28
"536975","21179",12,1.25,15.00
"536975","21164",6,2.95,17.70
"536975","21484",4,3.45,13.80
"536975","22114",8,3.95,31.60
"536975","84030E",4,4.25,17.00
"536975","22113",8,3.75,30.00
"536975","22112",9,4.95,44.55
"536975","84559A",12,0.85,10.20
"536975","84559B",12,0.85,10.20
"536975","20981",12,0.85,10.20
"536975","20982",12,0.85,10.20
"536976","22753",3,0.85,2.55
"536976","22754",3,0.85,2.55
"536976","22411",2,1.95,3.90
"536976","21930",2,1.95,3.90
"536976","85099C",2,1.95,3.90
"536976","21935",7,1.65,11.55
"536976","22866",5,2.1,10.5
"536976","22633",5,2.1,10.5
"536976","21982",3,0.29,0.87
"536976","21985",4,0.29,1.16
"536976","22470",1,2.95,2.95
"536976","85123A",7,2.95,20.65
"536976","21967",3,0.29,0.87
"536976","21733",10,2.95,29.50
"536976","84029E",3,3.75,11.25
"536976","84029G",3,3.75,11.25
"536976","21479",2,3.75,7.50
"536976","22131",1,1.95,1.95
"536976","21098",10,1.25,12.50
"536977","21481",1,2.95,2.95
"536977","84029E",1,3.75,3.75
"536977","21974",2,1.45,2.90
"536977","22968",2,9.95,19.90
"536977","22558",2,1.49,2.98
"536977","22952",7,0.55,3.85
"536977","22837",2,4.65,9.30
"536977","22131",2,1.95,3.90
"536977","22137",1,2.95,2.95
"536977","21080",7,0.85,5.95
"536977","21094",10,0.85,8.50
"536977","21086",10,0.65,6.50
"536977","22696",3,1.95,5.85
"536977","22910",10,2.95,29.50
"C536978","22776",-1,9.95,-9.95
"C536979","84685",-1,3.75,-3.75
"C536979","22630",-1,1.95,-1.95
"536980","22632",10,2.1,21.0
"536980","22865",20,2.1,42.0
"536980","22866",20,2.1,42.0
"536980","22952",2,0.55,1.10
"536980","85230B",24,0.29,6.96
"536980","85230F",24,0.29,6.96
"536980","22910",1,2.95,2.95
"536980","22909",2,0.85,1.70
"536980","22423",16,10.95,175.20
"536980","22699",48,2.55,122.40
"536980","22697",48,2.55,122.40
"536980","22306",24,1.95,46.80
"536981","22222",1,4.95,4.95
"536981","22154",3,0.42,1.26
"536981","M",2,0.85,1.70
"536981","21592",2,1.25,2.50
"536981","22158",1,2.95,2.95
"536981","48138",1,7.95,7.95
"536981","22130",6,0.85,5.10
"536981","22095",1,1.25,1.25
"536981","21982",1,0.29,0.29
"536981","21169",1,1.69,1.69
"536981","85136C",1,7.95,7.95
"536981","22411",1,1.95,1.95
"536981","21820",2,3.75,7.50
"536981","21623",1,9.95,9.95
"536981","20967",1,3.75,3.75
"536981","84029G",1,3.75,3.75
"536981","20967",1,3.75,3.75
"536981","20969",1,3.75,3.75
"536981","20970",1,3.75,3.75
"536981","21930",2,1.95,3.90
"536981","22411",2,1.95,3.90
"536981","85136A",1,7.95,7.95
"536981","22810",2,2.95,5.90
"536981","20972",3,1.25,3.75
"536983","22331",8,1.65,13.20
"536983","22865",12,2.1,25.2
"536983","22171",4,8.5,34.0
"536983","22926",4,5.95,23.80
"536983","22914",3,4.95,14.85
"536983","84849D",12,1.69,20.28
"536983","22445",6,2.95,17.70
"536983","16016",10,0.85,8.50
"536983","POST",1,18,18
"536984","21446",1,1.25,1.25
"536984","20963",1,1.25,1.25
"536984","21673",6,1.25,7.50
"536984","22910",2,2.95,5.90
"536984","84507C",1,2.55,2.55
"536984","20961",1,1.25,1.25
"536984","20910",2,6.35,12.70
"536984","21498",25,0.42,10.50
"536984","20668",24,0.12,2.88
"536984","22041",6,2.55,15.30
"536984","82616C",1,2.95,2.95
"536984","82616B",1,2.95,2.95
"536984","21917",1,0.42,0.42
"536984","21918",1,0.42,0.42
"536984","22728",1,3.75,3.75
"536984","22839",1,14.95,14.95
"536984","20966",4,1.25,5.00
"536984","22110",1,2.55,2.55
"536984","84030E",1,4.25,4.25
"536984","21558",2,2.55,5.10
"536984","20719",5,0.85,4.25
"536984","79321",24,4.25,102.00
"536984","21916",1,0.42,0.42
"536984","21042",1,5.95,5.95
"536984","22654",9,5.95,53.55
"536984","22866",4,2.1,8.4
"536984","84352",1,16.95,16.95
"536984","85232B",7,4.95,34.65
"536984","21784",1,9.95,9.95
"536985","22423",6,12.75,76.50
"536985","21843",6,10.95,65.70
"536985","21625",3,6.95,20.85
"536985","22504",1,29.95,29.95
"536985","21955",4,7.95,31.80
"536985","22192",2,8.5,17.0
"536985","22179",4,6.75,27.00
"536985","22191",2,8.5,17.0
"536985","22113",4,3.75,15.00
"536985","22087",6,2.95,17.70
"536985","22114",4,3.95,15.80
"536986","21479",8,3.75,30.00
"536986","22492",36,0.65,23.40
"536986","21509",12,0.42,5.04
"536986","22909",24,0.85,20.40
"536986","22694",6,2.1,12.6
"536986","22409",12,1.25,15.00
"536986","22470",6,2.95,17.70
"536987","90128B",1,1.25,1.25
"536987","90195B",1,8.95,8.95
"536987","90196B",1,12.75,12.75
"536987","90198B",1,4.25,4.25
"536987","90152B",1,5.95,5.95
"536987","90151",1,8.5,8.5
"536987","22482",12,1.25,15.00
"536987","48184",1,7.95,7.95
"536987","48194",1,7.95,7.95
"536987","20685",2,7.95,15.90
"536987","21818",36,0.85,30.60
"536987","20661",1,2.95,2.95
"536987","20615",1,2.1,2.1
"536987","20773",2,1.65,3.30
"536987","21850",2,4.95,9.90
"536987","20652",2,1.25,2.50
"536987","85123A",6,2.95,17.70
"536987","22813",4,1.95,7.80
"536987","21845",6,2.95,17.70
"536987","21034",2,0.95,1.90
"536987","22467",2,2.55,5.10
"536987","22781",2,7.65,15.30
"536987","21623",2,9.95,19.90
"536987","22304",1,2.55,2.55
"536987","20967",1,3.75,3.75
"536987","22398",1,1.25,1.25
"536987","20854",1,1.65,1.65
"536987","22733",1,1.25,1.25
"536987","84877D",1,3.75,3.75
"536987","20657",1,1.25,1.25
"536987","16237",1,0.21,0.21
"536987","22578",1,0.85,0.85
"536987","47422",1,0.42,0.42
"536987","22292",1,1.45,1.45
"536987","22940",1,4.25,4.25
"536987","10120",2,0.21,0.42
"536987","20774",1,1.65,1.65
"536987","20773",3,1.65,4.95
"536987","22753",1,0.85,0.85
"536987","22754",1,0.85,0.85
"536987","22961",1,1.45,1.45
"536987","21642",2,0.85,1.70
"536987","20658",1,1.25,1.25
"536987","20982",1,0.85,0.85
